list-dl-m,8,100,1,2400,1902175,792
list-i-s,8,100,1,2400,1562683,651
list-d-s,8,100,1,2400,1572180,655
list-il-s,8,100,1,2400,2263707,943
list-dl-s,8,100,1,2400,2287106,952
list-i-m,8,1000,1,24000,33615868,1400
list-d-m,8,1000,1,24000,33810181,1408
list-il-m,8,1000,1,24000,40671146,1694
list-dl-m,8,1000,1,24000,40376021,1682
list-i-s,8,1000,1,24000,39175139,1632
list-d-s,8,1000,1,24000,40237791,1676
list-il-s,8,1000,1,24000,45650382,1902
list-dl-s,8,1000,1,24000,49385412,2057
list-i-m,12,1,1,36,556397,15455
list-d-m,12,1,1,36,596886,16580
list-il-m,12,1,1,36,564143,15670
list-dl-m,12,1,1,36,514365,14287
list-i-s,12,1,1,36,555577,15432
list-d-s,12,1,1,36,485703,13491
list-il-s,12,1,1,36,543289,15091
list-dl-s,12,1,1,36,682512,18958
list-i-m,12,10,1,360,569710,1582
list-d-m,12,10,1,360,562592,1562
list-il-m,12,10,1,360,669534,1859
list-dl-m,12,10,1,360,621656,1726
list-i-s,12,10,1,360,648184,1800
list-d-s,12,10,1,360,636450,1767
list-il-s,12,10,1,360,530972,1474
list-dl-s,12,10,1,360,596321,1656
list-i-m,12,100,1,3600,1691758,469
list-d-m,12,100,1,3600,1876308,521
list-il-m,12,100,1,3600,2804481,779
list-dl-m,12,100,1,3600,2622882,728
list-i-s,12,100,1,3600,2476348,687
list-d-s,12,100,1,3600,2260335,627
list-il-s,12,100,1,3600,3218375,893
list-dl-s,12,100,1,3600,3559318,988
list-i-m,12,1000,1,36000,50175485,1393
list-d-m,12,1000,1,36000,50233604,1395
list-il-m,12,1000,1,36000,67119427,1864
list-dl-m,12,1000,1,36000,59542582,1653
list-i-s,12,1000,1,36000,58418919,1622
list-d-s,12,1000,1,36000,57869837,1607
list-il-s,12,1000,1,36000,71670233,1990
list-dl-s,12,1000,1,36000,70163481,1948
list-i-m,32,1,1,96,1298866,13529
list-d-m,32,1,1,96,1292563,13464
list-il-m,32,1,1,96,1133935,11811
list-dl-m,32,1,1,96,1177688,12267
list-i-s,32,1,1,96,1420141,14793
list-d-s,32,1,1,96,1166901,12155
list-il-s,32,1,1,96,1174506,12234
